PCA1,PCA2,Cluster
-0.31931946556022517,-1.1135260751746123,4
-0.033429302588606546,-0.710781616037139,4
-1.326293619752182,-0.6414141679804678,4
-1.561728650367706,-0.19628859071008625,4
-1.4563613506106992,-0.08607358670476423,4
0.27550990653336693,-1.7365576537171714,4
-0.8139383114057712,0.6608839053844086,1
1.4045029767050754,-0.05585579807666641,0
2.1333471517243074,1.3012459003228962,2
-2.1226125202387336,0.2494196436314418,3
2.4885943476946055,0.12912274115843125,2
1.1957267131375722,0.38226974442028294,0
1.8209899086347352,0.6237003375356047,0
1.426716833291008,0.5105386561014748,0
1.9917273857584776,-0.3714253648897545,0
-0.5662215147119173,-1.568019965112668,4
1.6968461294386654,0.8634378687708211,0
3.7648493416828486,0.5871589823957998,2
3.923872514066125,0.13544941290256562,2
-3.3840749821968865,1.2186587522747845,3
1.7374139829242068,-0.7951179303558803,0
1.2643822996814698,0.21068890255095962,0
-1.2043540643274004,0.011092740130866266,4
-1.0071663743535084,-1.624959147666778,4
1.737182779022078,1.0059046346868223,2
-0.3060877361096762,-0.9400133396512584,4
-0.4234596855847037,2.4550264368142605,1
-0.6454333045200622,-0.7223647560898331,4
-1.2618220351777523,-1.0913122729047948,4
1.7002391595695698,0.1456424569006185,0
-1.773523578580736,-0.23457166028373833,4
-3.1603967746251387,-1.233515258359316,3
0.3288733343151883,0.035636615061255664,0
1.7160964481776864,-0.34744204818108654,0
0.2231348377214554,0.5826095805636018,1
-1.8476675665292055,-1.488627192932788,4
-0.3637890677393506,-0.9925200885417753,4
-2.025506728611086,-1.082822734825633,4
-1.3078293913545653,0.8890116450357539,1
-2.265056021102388,1.1743735632173404,3
-0.2724895207628102,1.7328103884246113,1
-1.5507906325290113,-1.5075081691716945,4
-1.202284438225172,0.8825700593491047,1
2.4863968369073284,-0.2889580134280123,2
-3.1315585856081545,-1.80437987933919,4
-2.35665742831658,-0.9786823911873376,4
0.6064579139005786,1.2457878554352635,1
-1.2771764422664824,-1.3758106228083675,4
1.3332804380521341,-1.2787356619475143,0
2.550805623642122,-0.3507132228703691,2
-0.7104932708246369,-0.37026446971269455,4
-0.6838791785906022,-1.0482845493319735,4
2.3487430054836906,-1.0674074882455897,0
-1.6472074124167926,-1.3944735602416103,4
-0.08711916359017588,-1.2692597061759336,4
-1.055980782279571,-1.4691615909379145,4
-0.6415580825815811,2.933846074429458,1
2.843596861353133,-1.3553315183705033,0
-0.8828486938616761,0.6022338197570428,1
-2.621441965413608,-0.23390767697198175,3
2.026583202078904,-1.2804627255441192,0
-1.404876901450714,-0.1406098640933911,4
-1.950029665541283,-0.19981987522274464,3
-1.6490408953536384,0.625143436662096,3
-1.0810312009400322,-0.3621122673443526,4
-0.7025351051340745,1.093744446323766,1
1.2456279528407286,-0.03251742086773951,0
-1.9892349085619976,1.6811403979796085,3
-3.4643653967212105,-0.9235563526188588,3
1.8227288959093992,0.6072528669475333,0
3.8276961150585906,0.2907902175286847,2
-1.391362114087067,0.7795831716059957,1
1.8660069692756862,-0.3174119095859402,0
1.5842179716788336,-1.0746596998006799,0
1.5943260136959834,-0.3797811941531938,0
-3.3561694682033902,0.8643773367495143,3
2.047842328568836,-1.280437886346934,0
-1.8942465885488204,0.6380385599910284,3
-0.4730924681287231,-1.537373953244544,4
3.315555867056133,0.21281156038520477,2
2.832130699912129,-0.5845631450664186,2
1.6904429170198296,-0.8322182442780798,0
2.49651302435243,0.10451859204377252,2
1.9836550565634847,-0.3581968192615245,0
-1.4595444560219462,-0.9975967885468949,4
1.3990085167627262,-1.2883363954419111,0
3.621529746446277,-0.07335527564677449,2
2.5457436780222773,-0.595429057561003,0
1.7740234375262878,0.1843581905611379,0
2.875127993406329,0.4033643863771429,2
1.4253474732242968,-1.3140242034748415,0
-2.251635592196819,-1.073702457651126,4
1.6912708156494134,-1.287333949487947,0
-0.9188687213493323,0.27702366613140916,1
-2.56190003577244,0.14895797283030637,3
0.6054118349589788,0.21855304560973943,0
2.7671123299967375,0.8466327657552495,2
-2.2521607193186126,-0.18694946242310373,3
-1.0156959259011107,-1.3394776985999377,4
-3.0487817430496733,-1.3154425207020177,4
0.8549341993754502,0.42836654993874623,0
0.429218766550415,-1.3849811279097484,0
-1.5122918454687058,1.5058578360453407,1
-1.5359364930225414,-0.7643336665359373,4
1.1042279144587863,0.1933800153593782,0
-0.5443968583179422,0.22009803795812533,1
-0.6095539993936591,2.499943401452757,1
2.137194937258942,-0.5080384472099185,0
-1.4101352153816087,-1.6430657056302171,4
1.5185348141118982,-0.6588547063289835,0
-1.0149722047835736,0.03531373596771674,4
-2.8492309082526095,0.987931737469053,3
-0.6454592856005695,-1.3495932153182606,4
1.8612059320590937,1.3257920402814405,2
-2.1214914254254493,-0.5805298010425225,4
-2.0762207039990264,-1.0426823083411443,4
-0.09250851077296485,0.9364101832159979,1
2.236348421838152,0.6284291618819389,2
-0.7706100900264502,1.9955281496974169,1
3.1051461529626794,0.13432134262418483,2
-1.707471521380091,-0.9876926813382991,4
-0.9749293189573591,1.625854383053078,1
-1.592911396093729,0.05572829192339719,3
1.225733497372624,-1.2310041427361924,0
-2.4721543907805756,-0.7888686983851052,4
